"Date","Price","Open","High","Low","Change %"
"Dec 20, 2015","120.42","121.23","121.53","120.05","-0.66%"
"Dec 13, 2015","121.22","120.98","123.60","120.34","0.30%"
"Dec 06, 2015","120.86","123.20","123.47","120.58","-1.88%"
"Nov 29, 2015","123.17","122.81","123.67","122.28","0.27%"
"Nov 22, 2015","122.84","122.80","123.28","122.25","-0.06%"
"Nov 15, 2015","122.91","122.34","123.69","122.22","0.22%"
"Nov 08, 2015","122.64","123.17","123.61","122.45","-0.42%"
"Nov 01, 2015","123.16","120.66","123.29","120.27","2.11%"
"Oct 25, 2015","120.62","121.42","121.53","120.16","-0.70%"
"Oct 18, 2015","121.47","119.48","121.50","119.14","1.70%"
"Oct 11, 2015","119.44","120.27","120.28","118.06","-0.70%"
"Oct 04, 2015","120.28","120.00","120.58","119.62","0.31%"
"Sep 27, 2015","119.91","120.53","120.59","118.69","-0.56%"
"Sep 20, 2015","120.58","119.82","121.26","119.24","0.48%"
"Sep 13, 2015","120.00","120.59","121.00","119.05","-0.48%"
"Sep 06, 2015","120.58","118.68","121.35","118.68","1.33%"
"Aug 30, 2015","119.00","121.67","121.75","118.77","-2.23%"
"Aug 23, 2015","121.72","121.69","122.03","116.47","-0.25%"
"Aug 16, 2015","122.03","124.41","124.58","121.81","-1.83%"
"Aug 09, 2015","124.31","124.14","125.30","123.78","0.07%"
"Aug 02, 2015","124.22","124.02","125.08","123.78","0.23%"
"Jul 26, 2015","123.94","123.73","124.60","123.00","0.10%"
"Jul 19, 2015","123.82","124.09","124.51","123.57","-0.21%"
"Jul 12, 2015","124.08","122.00","124.23","122.00","1.08%"
"Jul 05, 2015","122.75","122.06","122.94","120.39","-0.05%"
"Jun 28, 2015","122.81","122.72","123.73","121.94","-0.85%"
"Jun 21, 2015","123.86","122.81","124.38","122.55","0.97%"
"Jun 14, 2015","122.67","123.36","124.45","122.48","-0.58%"
"Jun 07, 2015","123.39","125.59","125.69","122.44","-1.78%"
"May 31, 2015","125.62","124.11","125.86","123.75","1.19%"
"May 24, 2015","124.14","121.52","124.50","121.45","2.13%"
"May 17, 2015","121.55","119.27","121.58","119.23","1.89%"
"May 10, 2015","119.29","119.67","120.29","118.88","-0.43%"
"May 03, 2015","119.81","120.17","120.53","119.05","-0.30%"
"Apr 26, 2015","120.17","119.00","120.30","118.48","1.00%"
"Apr 19, 2015","118.98","118.81","120.11","118.53","0.05%"
"Apr 12, 2015","118.92","120.20","120.86","118.56","-1.08%"
"Apr 05, 2015","120.22","118.94","120.75","118.78","1.05%"
"Mar 29, 2015","118.97","119.14","120.38","118.70","-0.14%"
"Mar 22, 2015","119.14","120.08","120.20","118.33","-0.74%"
"Mar 15, 2015","120.03","121.38","121.53","119.39","-1.12%"
"Mar 08, 2015","121.39","120.81","122.03","120.59","0.46%"
"Mar 01, 2015","120.84","119.56","121.29","119.36","1.09%"
"Feb 22, 2015","119.54","119.03","119.86","118.62","0.43%"
"Feb 15, 2015","119.03","118.76","119.43","118.18","0.24%"
"Feb 08, 2015","118.75","119.19","120.52","118.34","-0.19%"
"Feb 01, 2015","118.98","117.47","119.24","116.67","1.30%"
"Jan 25, 2015","117.45","117.78","118.67","117.27","-0.28%"
"Jan 18, 2015","117.78","117.64","118.91","116.94","0.12%"
"Jan 11, 2015","117.64","118.53","119.34","115.85","-0.75%"
"Jan 04, 2015","118.53","120.49","120.67","118.07","-1.63%"
"Dec 28, 2014","120.50","120.39","120.75","118.86","0.07%"
"Dec 21, 2014","120.41","119.39","120.83","119.31","0.76%"
"Dec 14, 2014","119.50","119.06","119.64","115.58","0.59%"
"Dec 07, 2014","118.80","121.47","121.87","117.46","-2.16%"
"Nov 30, 2014","121.42","118.69","121.69","117.88","2.34%"
"Nov 23, 2014","118.64","117.78","118.80","117.25","0.70%"
"Nov 16, 2014","117.81","116.37","118.97","115.45","1.32%"
"Nov 09, 2014","116.28","114.48","116.83","113.85","1.52%"
"Nov 02, 2014","114.54","112.47","115.50","112.42","1.97%"
"Oct 26, 2014","112.33","108.14","112.50","107.61","3.86%"
"Oct 19, 2014","108.16","106.98","108.37","106.24","1.20%"
"Oct 12, 2014","106.88","107.61","107.62","105.19","-0.73%"
"Oct 05, 2014","107.67","109.77","109.87","107.52","-1.91%"
"Sep 28, 2014","109.77","109.18","110.10","108.01","0.45%"
"Sep 21, 2014","109.28","109.06","109.53","108.25","0.21%"
"Sep 14, 2014","109.05","107.28","109.48","106.83","1.60%"
"Sep 07, 2014","107.33","105.08","107.41","104.92","2.12%"
"Aug 31, 2014","105.10","104.05","105.72","104.05","0.98%"
"Aug 24, 2014","104.08","104.42","104.45","103.56","0.13%"
"Aug 17, 2014","103.94","102.22","104.20","102.17","1.54%"
"Aug 10, 2014","102.36","102.07","102.73","102.01","0.29%"
"Aug 03, 2014","102.06","102.59","102.94","101.51","-0.56%"
"Jul 27, 2014","102.63","101.76","103.10","101.74","0.78%"
"Jul 20, 2014","101.84","101.40","101.95","101.18","0.50%"
"Jul 13, 2014","101.33","101.39","101.81","101.09","-0.05%"
"Jul 06, 2014","101.38","102.05","102.22","101.06","-0.72%"
"Jun 29, 2014","102.12","101.44","102.28","101.23","0.73%"
"Jun 22, 2014","101.38","102.09","102.17","101.31","-0.69%"
"Jun 15, 2014","102.08","102.05","102.33","101.70","0.01%"
"Jun 08, 2014","102.07","102.47","102.67","101.59","-0.40%"
"Jun 01, 2014","102.48","101.83","102.81","101.73","0.69%"
"May 25, 2014","101.78","101.94","102.14","101.42","-0.19%"
"May 18, 2014","101.97","101.52","102.01","100.81","0.44%"
"May 11, 2014","101.52","101.78","102.39","101.33","-0.33%"
"May 04, 2014","101.86","102.16","102.28","101.42","-0.32%"
"Apr 27, 2014","102.19","102.16","103.03","102.03","0.02%"
"Apr 20, 2014","102.17","102.50","102.74","101.96","-0.24%"
"Apr 13, 2014","102.42","101.58","102.59","101.42","0.80%"
"Apr 06, 2014","101.61","103.31","103.44","101.33","-1.62%"
"Mar 30, 2014","103.28","102.83","104.12","102.75","0.46%"
"Mar 23, 2014","102.81","102.25","103.00","101.73","0.53%"
"Mar 16, 2014","102.27","101.36","102.72","101.27","0.90%"
"Mar 09, 2014","101.36","102.98","103.44","101.19","-1.86%"
"Mar 02, 2014","103.28","101.57","103.78","101.20","1.44%"
"Feb 23, 2014","101.81","102.53","102.69","101.53","-0.70%"
"Feb 16, 2014","102.53","101.81","102.83","101.38","0.72%"
"Feb 09, 2014","101.80","102.31","102.73","101.58","-0.53%"
"Feb 02, 2014","102.34","102.03","102.58","100.75","0.30%"
"Jan 26, 2014","102.03","102.38","103.44","101.78","-0.26%"
"Jan 19, 2014","102.30","104.28","104.84","102.00","-1.93%"
"Jan 12, 2014","104.31","104.11","104.94","102.86","0.15%"
"Jan 05, 2014","104.15","104.88","105.15","103.85","-0.68%"
"Dec 29, 2013","104.86","105.17","105.47","104.08","-0.29%"
"Dec 22, 2013","105.17","104.10","105.20","103.77","1.05%"
"Dec 15, 2013","104.08","103.19","104.64","102.47","0.83%"
"Dec 08, 2013","103.22","102.93","103.95","102.22","0.30%"
"Dec 01, 2013","102.91","102.43","103.38","101.62","0.46%"
"Nov 24, 2013","102.44","101.28","102.64","101.14","1.15%"
"Nov 17, 2013","101.28","100.17","101.36","99.56","1.09%"
"Nov 10, 2013","100.19","99.17","100.44","98.89","1.12%"
"Nov 03, 2013","99.08","98.70","99.42","97.64","0.40%"
"Oct 27, 2013","98.69","97.57","98.86","97.45","1.30%"
"Oct 20, 2013","97.42","97.71","98.49","96.93","-0.32%"
"Oct 13, 2013","97.73","98.11","99.03","97.56","-0.86%"
"Oct 06, 2013","98.58","97.44","98.61","96.56","1.14%"
"Sep 29, 2013","97.47","97.94","98.73","96.94","-0.80%"
"Sep 22, 2013","98.26","99.17","99.38","98.09","-1.06%"
"Sep 15, 2013","99.31","99.47","99.69","97.77","-0.05%"
"Sep 08, 2013","99.36","99.84","100.62","99.02","0.25%"
"Sep 01, 2013","99.11","98.36","100.23","98.27","0.96%"
"Aug 25, 2013","98.17","98.22","98.86","96.84","-0.59%"
"Aug 18, 2013","98.75","97.52","99.16","96.89","1.25%"
"Aug 11, 2013","97.53","96.20","98.65","95.93","1.36%"
"Aug 04, 2013","96.22","98.90","99.17","95.81","-2.78%"
"Jul 28, 2013","98.97","98.11","99.97","97.59","0.70%"
"Jul 21, 2013","98.28","100.72","100.73","97.97","-2.35%"
"Jul 14, 2013","100.65","99.31","100.87","98.89","1.44%"
"Jul 07, 2013","99.22","101.19","101.55","98.28","-1.96%"
"Jun 30, 2013","101.20","99.27","101.24","99.18","2.08%"
"Jun 23, 2013","99.14","97.86","99.47","96.97","1.27%"
"Jun 16, 2013","97.90","94.11","98.29","94.09","4.06%"
"Jun 09, 2013","94.08","97.52","99.30","93.80","-3.56%"
"Jun 02, 2013","97.55","100.36","100.73","95.03","-2.92%"
"May 26, 2013","100.48","101.33","102.55","100.25","-0.80%"
"May 19, 2013","101.29","102.96","103.75","100.70","-1.86%"
"May 12, 2013","103.21","101.87","103.33","101.27","1.57%"
"May 05, 2013","101.61","99.09","102.02","98.61","2.61%"
"Apr 28, 2013","99.03","98.05","99.28","97.03","1.00%"
"Apr 21, 2013","98.05","99.77","99.90","97.56","-1.48%"
