"Date","Price","Open","High","Low","Change %"
"Sep 01, 2013","1.3180","1.3233","1.3237","1.3104","-0.32%"
"Aug 25, 2013","1.3222","1.3384","1.3401","1.3175","-1.20%"
"Aug 18, 2013","1.3382","1.3327","1.3453","1.3298","0.40%"
"Aug 11, 2013","1.3329","1.3338","1.3380","1.3205","-0.10%"
"Aug 04, 2013","1.3343","1.3274","1.3401","1.3232","0.45%"
"Jul 28, 2013","1.3283","1.3274","1.3346","1.3190","0.03%"
"Jul 21, 2013","1.3279","1.3140","1.3297","1.3129","1.04%"
"Jul 14, 2013","1.3142","1.3066","1.3176","1.2994","0.57%"
"Jul 07, 2013","1.3068","1.2826","1.3203","1.2756","1.84%"
"Jun 30, 2013","1.2832","1.3007","1.3080","1.2807","-1.37%"
"Jun 23, 2013","1.3010","1.3117","1.3152","1.2985","-0.86%"
"Jun 16, 2013","1.3123","1.3341","1.3416","1.3099","-1.68%"
"Jun 09, 2013","1.3347","1.3207","1.3391","1.3177","0.94%"
"Jun 02, 2013","1.3223","1.2983","1.3305","1.2955","1.72%"
"May 26, 2013","1.2999","1.2929","1.3065","1.2841","0.52%"
"May 19, 2013","1.2932","1.2812","1.3001","1.2805","0.72%"
"May 12, 2013","1.2839","1.2957","1.3029","1.2796","-1.19%"
"May 05, 2013","1.2993","1.3114","1.3195","1.2936","-0.93%"
"Apr 28, 2013","1.3115","1.3031","1.3244","1.3028","0.67%"
"Apr 21, 2013","1.3028","1.3081","1.3095","1.2957","-0.18%"
"Apr 14, 2013","1.3052","1.3132","1.3202","1.3001","-0.46%"
"Apr 07, 2013","1.3112","1.2974","1.3139","1.2962","0.94%"
"Mar 31, 2013","1.2990","1.2814","1.3041","1.2746","1.33%"
"Mar 24, 2013","1.2820","1.2973","1.3051","1.2752","-1.29%"
"Mar 17, 2013","1.2988","1.2959","1.3011","1.2845","-0.67%"
"Mar 10, 2013","1.3076","1.2999","1.3109","1.2912","0.54%"
"Mar 03, 2013","1.3006","1.3018","1.3136","1.2957","-0.12%"
"Feb 24, 2013","1.3022","1.3176","1.3319","1.2967","-1.27%"
"Feb 17, 2013","1.3190","1.3359","1.3436","1.3146","-1.29%"
"Feb 10, 2013","1.3363","1.3359","1.3521","1.3306","-0.01%"
"Feb 03, 2013","1.3365","1.3643","1.3660","1.3354","-2.02%"
"Jan 27, 2013","1.3640","1.3464","1.3712","1.3414","1.32%"
"Jan 20, 2013","1.3462","1.3321","1.3481","1.3264","1.07%"
"Jan 13, 2013","1.3319","1.3342","1.3405","1.3258","-0.19%"
"Jan 06, 2013","1.3344","1.3071","1.3366","1.3017","2.10%"
"Dec 30, 2012","1.3069","1.3213","1.3301","1.2999","-1.11%"
"Dec 23, 2012","1.3216","1.3190","1.3287","1.3167","0.21%"
"Dec 16, 2012","1.3188","1.3190","1.3310","1.3144","0.19%"
"Dec 09, 2012","1.3163","1.2902","1.3175","1.2880","1.83%"
"Dec 02, 2012","1.2927","1.2986","1.3129","1.2881","-0.45%"
"Nov 25, 2012","1.2986","1.2973","1.3028","1.2879","0.08%"
"Nov 18, 2012","1.2976","1.2738","1.2992","1.2729","1.82%"
"Nov 11, 2012","1.2744","1.2712","1.2803","1.2662","0.28%"
"Nov 04, 2012","1.2709","1.2812","1.2877","1.2689","-1.00%"
"Oct 28, 2012","1.2837","1.2948","1.3022","1.2820","-0.81%"
"Oct 21, 2012","1.2942","1.3014","1.3085","1.2883","-0.61%"
"Oct 14, 2012","1.3022","1.2956","1.3140","1.2890","0.56%"
"Oct 07, 2012","1.2950","1.3030","1.3035","1.2824","-0.64%"
"Sep 30, 2012","1.3034","1.2859","1.3072","1.2803","1.37%"
"Sep 23, 2012","1.2858","1.2980","1.2990","1.2828","-0.94%"
"Sep 16, 2012","1.2980","1.3127","1.3169","1.2919","-1.12%"
"Sep 09, 2012","1.3127","1.2809","1.3171","1.2755","2.43%"
"Sep 02, 2012","1.2816","1.2567","1.2818","1.2501","1.90%"
"Aug 26, 2012","1.2577","1.2512","1.2638","1.2465","0.51%"
"Aug 19, 2012","1.2513","1.2344","1.2590","1.2294","1.45%"
"Aug 12, 2012","1.2334","1.2280","1.2386","1.2255","0.36%"
"Aug 05, 2012","1.2290","1.2378","1.2443","1.2239","-0.78%"
"Jul 29, 2012","1.2387","1.2342","1.2406","1.2134","0.55%"
"Jul 22, 2012","1.2319","1.2119","1.2390","1.2041","1.33%"
"Jul 15, 2012","1.2157","1.2255","1.2322","1.2144","-0.78%"
"Jul 08, 2012","1.2252","1.2271","1.2334","1.2161","-0.29%"
"Jul 01, 2012","1.2288","1.2672","1.2674","1.2260","-2.94%"
"Jun 24, 2012","1.2660","1.2553","1.2694","1.2407","0.72%"
"Jun 17, 2012","1.2570","1.2722","1.2749","1.2520","-0.54%"
"Jun 10, 2012","1.2638","1.2659","1.2670","1.2443","0.97%"
"Jun 03, 2012","1.2517","1.2433","1.2626","1.2386","0.66%"
"May 27, 2012","1.2435","1.2569","1.2626","1.2288","-0.66%"
"May 20, 2012","1.2517","1.2783","1.2826","1.2497","-2.08%"
"May 13, 2012","1.2783","1.2882","1.2905","1.2641","-1.04%"
"May 06, 2012","1.2917","1.3030","1.3067","1.2905","-1.27%"
"Apr 29, 2012","1.3083","1.3241","1.3285","1.3079","-1.30%"
"Apr 22, 2012","1.3255","1.3194","1.3273","1.3106","0.23%"
"Apr 15, 2012","1.3224","1.3068","1.3228","1.2995","1.12%"
