"Date","Price","Open","High","Low","Change %"
"Apr 29, 2018","1.0000","0.9876","1.0025","0.9871","1.22%"
"Apr 22, 2018","0.9879","0.9745","0.9922","0.9741","1.36%"
"Apr 15, 2018","0.9746","0.9618","0.9761","0.9578","1.27%"
"Apr 08, 2018","0.9624","0.9591","0.9648","0.9535","0.32%"
"Apr 01, 2018","0.9593","0.9536","0.9651","0.9527","0.55%"
"Mar 25, 2018","0.9541","0.9473","0.9590","0.9438","0.73%"
"Mar 18, 2018","0.9472","0.9521","0.9568","0.9445","-0.53%"
"Mar 11, 2018","0.9522","0.9494","0.9549","0.9423","0.11%"
"Mar 04, 2018","0.9512","0.9373","0.9535","0.9339","1.39%"
"Feb 25, 2018","0.9382","0.9364","0.9492","0.9326","0.15%"
"Feb 18, 2018","0.9368","0.9278","0.9411","0.9263","0.97%"
"Feb 11, 2018","0.9278","0.9401","0.9404","0.9188","-1.31%"
"Feb 04, 2018","0.9401","0.9327","0.9471","0.9288","0.94%"
"Jan 28, 2018","0.9313","0.9355","0.9395","0.9256","-0.26%"
"Jan 21, 2018","0.9337","0.9611","0.9641","0.9292","-3.04%"
"Jan 14, 2018","0.9630","0.9680","0.9687","0.9536","-0.54%"
"Jan 07, 2018","0.9682","0.9751","0.9847","0.9681","-0.72%"
"Dec 31, 2017","0.9752","0.9745","0.9799","0.9700","0.08%"
"Dec 24, 2017","0.9744","0.9895","0.9915","0.9732","-1.51%"
"Dec 17, 2017","0.9893","0.9905","0.9919","0.9828","-0.12%"
"Dec 10, 2017","0.9905","0.9937","0.9945","0.9840","-0.25%"
"Dec 03, 2017","0.9930","0.9784","0.9979","0.9783","1.68%"
"Nov 26, 2017","0.9766","0.9795","0.9883","0.9736","-0.33%"
"Nov 19, 2017","0.9798","0.9891","0.9948","0.9786","-0.89%"
"Nov 12, 2017","0.9886","0.9962","0.9988","0.9847","-0.72%"
"Nov 05, 2017","0.9958","0.9997","1.0031","0.9921","-0.49%"
"Oct 29, 2017","1.0007","0.9976","1.0039","0.9938","0.30%"
"Oct 22, 2017","0.9977","0.9847","1.0039","0.9831","1.36%"
"Oct 15, 2017","0.9843","0.9744","0.9854","0.9729","1.01%"
"Oct 08, 2017","0.9745","0.9781","0.9809","0.9705","-0.36%"
"Oct 01, 2017","0.9780","0.9681","0.9838","0.9679","1.01%"
"Sep 24, 2017","0.9682","0.9708","0.9771","0.9646","-0.10%"
"Sep 17, 2017","0.9692","0.9613","0.9749","0.9580","0.97%"
"Sep 10, 2017","0.9599","0.9467","0.9702","0.9465","1.63%"
"Sep 03, 2017","0.9445","0.9619","0.9625","0.9421","-2.09%"
"Aug 27, 2017","0.9647","0.9542","0.9681","0.9430","0.83%"
"Aug 20, 2017","0.9568","0.9649","0.9698","0.9551","-0.85%"
"Aug 13, 2017","0.9650","0.9622","0.9767","0.9586","0.32%"
"Aug 06, 2017","0.9619","0.9728","0.9774","0.9584","-1.13%"
"Jul 30, 2017","0.9729","0.9690","0.9765","0.9632","0.42%"
"Jul 23, 2017","0.9688","0.9450","0.9728","0.9445","2.44%"
"Jul 16, 2017","0.9457","0.9636","0.9660","0.9438","-1.85%"
"Jul 09, 2017","0.9635","0.9636","0.9702","0.9603","-0.05%"
"Jul 02, 2017","0.9640","0.9585","0.9689","0.9581","0.59%"
"Jun 25, 2017","0.9583","0.9693","0.9739","0.9552","-1.16%"
"Jun 18, 2017","0.9695","0.9732","0.9768","0.9676","-0.44%"
"Jun 11, 2017","0.9738","0.9691","0.9772","0.9641","0.43%"
"Jun 04, 2017","0.9696","0.9631","0.9729","0.9614","0.76%"
"May 28, 2017","0.9623","0.9750","0.9809","0.9621","-1.25%"
"May 21, 2017","0.9745","0.9737","0.9777","0.9691","0.22%"
"May 14, 2017","0.9724","1.0005","1.0020","0.9724","-2.83%"
"May 07, 2017","1.0007","0.9889","1.0100","0.9865","1.39%"
"Apr 30, 2017","0.9870","0.9940","0.9967","0.9858","-0.82%"
"Apr 23, 2017","0.9952","0.9868","0.9982","0.9858","-0.07%"
"Apr 16, 2017","0.9959","1.0035","1.0057","0.9939","-0.94%"
"Apr 09, 2017","1.0054","1.0087","1.0110","1.0010","-0.36%"
"Apr 02, 2017","1.0090","1.0023","1.0098","1.0007","0.59%"
"Mar 26, 2017","1.0031","0.9897","1.0031","0.9814","1.18%"
"Mar 19, 2017","0.9914","0.9971","1.0004","0.9881","-0.73%"
"Mar 12, 2017","0.9987","1.0109","1.0117","0.9940","-1.22%"
"Mar 05, 2017","1.0110","1.0084","1.0173","1.0072","0.34%"
"Feb 26, 2017","1.0076","1.0068","1.0148","1.0008","0.00%"
"Feb 19, 2017","1.0076","1.0019","1.0143","1.0011","0.48%"
"Feb 12, 2017","1.0028","1.0022","1.0120","0.9961","0.03%"
"Feb 05, 2017","1.0025","0.9933","1.0067","0.9901","1.00%"
"Jan 29, 2017","0.9926","0.9987","1.0046","0.9859","-0.73%"
"Jan 22, 2017","0.9999","1.0034","1.0036","0.9964","-0.19%"
"Jan 15, 2017","1.0018","1.0098","1.0143","0.9999","-0.72%"
"Jan 08, 2017","1.0091","1.0173","1.0256","1.0050","-0.90%"
"Jan 01, 2017","1.0183","1.0200","1.0339","1.0087","-0.01%"
"Dec 25, 2016","1.0184","1.0269","1.0327","1.0067","-0.81%"
"Dec 18, 2016","1.0267","1.0272","1.0327","1.0220","0.06%"
"Dec 11, 2016","1.0261","1.0178","1.0351","1.0084","0.80%"
"Dec 04, 2016","1.0180","1.0096","1.0218","1.0023","0.64%"
"Nov 27, 2016","1.0115","1.0128","1.0209","1.0075","-0.20%"
"Nov 20, 2016","1.0135","1.0099","1.0197","1.0069","0.35%"
"Nov 13, 2016","1.0100","0.9877","1.0131","0.9876","2.18%"
"Nov 06, 2016","0.9885","0.9692","0.9906","0.9552","2.05%"
"Oct 30, 2016","0.9686","0.9871","0.9913","0.9681","-2.03%"
"Oct 23, 2016","0.9887","0.9941","1.0005","0.9859","-0.49%"
"Oct 16, 2016","0.9936","0.9884","0.9964","0.9843","0.35%"
"Oct 09, 2016","0.9901","0.9777","0.9919","0.9769","1.30%"
"Oct 02, 2016","0.9774","0.9722","0.9847","0.9696","0.60%"
"Sep 25, 2016","0.9716","0.9696","0.9754","0.9637","0.12%"
"Sep 18, 2016","0.9704","0.9798","0.9821","0.9657","-1.06%"
"Sep 11, 2016","0.9808","0.9757","0.9819","0.9688","0.54%"
"Sep 04, 2016","0.9755","0.9806","0.9820","0.9652","-0.55%"
"Aug 28, 2016","0.9809","0.9775","0.9890","0.9742","0.13%"
"Aug 21, 2016","0.9796","0.9590","0.9797","0.9590","1.94%"
"Aug 14, 2016","0.9610","0.9748","0.9759","0.9533","-1.39%"
"Aug 07, 2016","0.9745","0.9794","0.9847","0.9706","-0.63%"
"Jul 31, 2016","0.9807","0.9698","0.9836","0.9633","1.18%"
"Jul 24, 2016","0.9693","0.9878","0.9956","0.9636","-1.83%"
"Jul 17, 2016","0.9874","0.9826","0.9911","0.9812","0.48%"
"Jul 10, 2016","0.9827","0.9831","0.9904","0.9765","-0.06%"
"Jul 03, 2016","0.9833","0.9732","0.9873","0.9690","1.04%"
"Jun 26, 2016","0.9732","0.9740","0.9843","0.9704","-0.04%"
"Jun 19, 2016","0.9736","0.9607","0.9813","0.9522","1.43%"
"Jun 12, 2016","0.9599","0.9646","0.9692","0.9575","-0.50%"
"Jun 05, 2016","0.9647","0.9762","0.9781","0.9580","-1.16%"
"May 29, 2016","0.9760","0.9938","0.9960","0.9754","-1.88%"
"May 22, 2016","0.9947","0.9907","0.9953","0.9869","0.45%"
"May 15, 2016","0.9902","0.9747","0.9930","0.9743","1.51%"
"May 08, 2016","0.9755","0.9709","0.9777","0.9663","0.31%"
"May 01, 2016","0.9725","0.9582","0.9739","0.9445","1.33%"
"Apr 24, 2016","0.9597","0.9775","0.9793","0.9567","-1.93%"
"Apr 17, 2016","0.9786","0.9664","0.9802","0.9587","1.14%"
"Apr 10, 2016","0.9676","0.9534","0.9697","0.9502","1.50%"
"Apr 03, 2016","0.9533","0.9582","0.9625","0.9523","-0.44%"
