"Date","Price","Open","High","Low","Change %"
"Jun 07, 2011","2.0042","2.0087","2.0099","1.9950","-0.28%"
"Jun 06, 2011","2.0098","2.0116","2.0188","1.9999","-0.22%"
"Jun 03, 2011","2.0142","2.0050","2.0222","1.9968","0.37%"
"Jun 02, 2011","2.0067","2.0055","2.0138","1.9982","-0.02%"
"Jun 01, 2011","2.0072","1.9983","2.0095","1.9870","0.51%"
"May 31, 2011","1.9970","2.0174","2.0199","1.9896","-1.05%"
"May 30, 2011","2.0181","2.0127","2.0202","2.0033","0.15%"
"May 27, 2011","2.0151","2.0211","2.0314","2.0024","-0.34%"
"May 26, 2011","2.0220","2.0414","2.0449","2.0085","-0.90%"
"May 25, 2011","2.0404","2.0290","2.0471","2.0260","0.56%"
"May 24, 2011","2.0291","2.0396","2.0415","2.0132","-0.55%"
"May 23, 2011","2.0403","2.0415","2.0542","2.0314","0.11%"
"May 20, 2011","2.0381","2.0504","2.0560","2.0334","-0.64%"
"May 19, 2011","2.0513","2.0472","2.0566","2.0343","0.09%"
"May 18, 2011","2.0495","2.0727","2.0741","2.0418","-1.17%"
"May 17, 2011","2.0737","2.0736","2.0918","2.0666","-0.10%"
"May 16, 2011","2.0758","2.0575","2.0861","2.0510","0.80%"
"May 13, 2011","2.0594","2.0471","2.0633","2.0419","0.56%"
"May 12, 2011","2.0479","2.0697","2.0766","2.0393","-1.18%"
"May 11, 2011","2.0723","2.0597","2.0814","2.0527","0.53%"
"May 10, 2011","2.0614","2.0607","2.0757","2.0516","-0.00%"
"May 09, 2011","2.0615","2.0717","2.0741","2.0577","-0.38%"
"May 06, 2011","2.0694","2.0882","2.0911","2.0598","-1.03%"
"May 05, 2011","2.0910","2.0879","2.1018","2.0743","0.18%"
"May 04, 2011","2.0873","2.0635","2.1009","2.0514","1.10%"
"May 03, 2011","2.0646","2.0654","2.0734","2.0497","-0.06%"
"May 02, 2011","2.0658","2.0631","2.0770","2.0550","0.16%"
"Apr 29, 2011","2.0624","2.0729","2.0821","2.0586","-0.49%"
