"Date","Price","Open","High","Low","Change %"
"Oct 09, 2020","6.2897","6.3298","6.3313","6.2895","-0.61%"
"Oct 08, 2020","6.3280","6.3262","6.3437","6.3165","0.04%"
"Oct 07, 2020","6.3254","6.3416","6.3467","6.3161","-0.23%"
"Oct 06, 2020","6.3399","6.3148","6.3431","6.3013","0.42%"
"Oct 05, 2020","6.3136","6.3530","6.3570","6.3060","-0.61%"
"Oct 02, 2020","6.3521","6.3350","6.3645","6.3338","0.28%"
"Oct 01, 2020","6.3342","6.3522","6.3545","6.3225","-0.26%"
"Sep 30, 2020","6.3510","6.3411","6.3724","6.3340","0.18%"
"Sep 29, 2020","6.3396","6.3829","6.3854","6.3387","-0.66%"
"Sep 28, 2020","6.3818","6.4007","6.4107","6.3747","-0.28%"
"Sep 25, 2020","6.3997","6.3789","6.4133","6.3703","0.31%"
"Sep 24, 2020","6.3799","6.3826","6.4023","6.3692","-0.04%"
"Sep 23, 2020","6.3825","6.3566","6.3878","6.3502","0.44%"
"Sep 22, 2020","6.3548","6.3217","6.3649","6.3195","0.54%"
"Sep 21, 2020","6.3206","6.2821","6.3425","6.2670","0.60%"
"Sep 18, 2020","6.2831","6.2794","6.2917","6.2672","0.07%"
"Sep 17, 2020","6.2786","6.2965","6.3383","6.2766","-0.27%"
"Sep 16, 2020","6.2957","6.2792","6.3112","6.2607","0.27%"
"Sep 15, 2020","6.2787","6.2702","6.2842","6.2512","0.12%"
"Sep 14, 2020","6.2713","6.2790","6.2885","6.2582","-0.13%"
"Sep 11, 2020","6.2792","6.2987","6.3003","6.2654","-0.29%"
"Sep 10, 2020","6.2976","6.3036","6.3057","6.2432","-0.09%"
"Sep 09, 2020","6.3031","6.3201","6.3316","6.2881","-0.26%"
"Sep 08, 2020","6.3193","6.2982","6.3244","6.2906","0.34%"
"Sep 07, 2020","6.2977","6.2850","6.3002","6.2783","0.22%"
"Sep 04, 2020","6.2840","6.2784","6.3169","6.2705","0.11%"
"Sep 03, 2020","6.2774","6.2776","6.3122","6.2712","0.03%"
"Sep 02, 2020","6.2757","6.2494","6.2952","6.2395","0.44%"
"Sep 01, 2020","6.2485","6.2350","6.2554","6.1972","0.22%"
"Aug 31, 2020","6.2350","6.2526","6.2639","6.2200","-0.24%"
"Aug 28, 2020","6.2498","6.2945","6.3024","6.2448","-0.72%"
"Aug 27, 2020","6.2951","6.2913","6.3270","6.2543","0.06%"
"Aug 26, 2020","6.2914","6.2892","6.3233","6.2861","0.04%"
